DonorId,LastDonationDate,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,RFM_Segment,RFM_Customer_Segment
77965,11/12/2018,265,3,5576.99,5,1,1,7,High-Value,Potential Loyalists
77966,12/01/2017,963,1,4000,4,1,1,6,Mid-Value,Potential Loyalists
77967,25/01/2017,950,1,2580.79,4,1,1,6,Mid-Value,Potential Loyalists
77968,16/03/2018,535,2,4000,5,1,1,7,High-Value,Potential Loyalists
77970,14/03/2017,902,1,2287,4,1,1,6,Mid-Value,Potential Loyalists
77971,14/05/2019,111,6,34000,5,1,1,7,High-Value,Potential Loyalists
77974,09/05/2017,846,14,130000,4,1,1,6,Mid-Value,Potential Loyalists
77976,07/06/2017,817,10,186552,4,1,2,7,High-Value,Potential Loyalists
77984,04/05/2017,851,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
77990,18/04/2017,867,1,10338.46,4,1,1,6,Mid-Value,Potential Loyalists
77991,05/05/2017,850,1,20000,4,1,1,6,Mid-Value,Potential Loyalists
77992,06/06/2017,818,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
77995,08/03/2018,543,4,29500,5,1,1,7,High-Value,Potential Loyalists
77997,08/05/2017,847,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
77998,08/05/2017,847,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78005,10/05/2017,845,1,20000,4,1,1,6,Mid-Value,Potential Loyalists
78006,18/09/2017,714,3,25000,4,1,1,6,Mid-Value,Potential Loyalists
78007,12/05/2017,843,2,22500,4,1,1,6,Mid-Value,Potential Loyalists
78008,15/05/2017,840,2,20000,4,1,1,6,Mid-Value,Potential Loyalists
78009,14/01/2017,961,1,3300,4,1,1,6,Mid-Value,Potential Loyalists
78012,26/01/2017,949,1,2125,4,1,1,6,Mid-Value,Potential Loyalists
78013,23/03/2019,163,2,7676,5,1,1,7,High-Value,Potential Loyalists
78014,22/03/2017,894,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78015,22/03/2017,894,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78016,01/06/2017,823,2,16555.22,4,1,1,6,Mid-Value,Potential Loyalists
78017,06/03/2019,180,4,9100,5,1,1,7,High-Value,Potential Loyalists
78018,28/03/2017,888,1,2200,4,1,1,6,Mid-Value,Potential Loyalists
78019,21/03/2017,895,1,6552,4,1,1,6,Mid-Value,Potential Loyalists
78020,07/02/2017,937,1,2030.1,4,1,1,6,Mid-Value,Potential Loyalists
78021,01/03/2017,915,1,1999.98,4,1,1,6,Mid-Value,Potential Loyalists
78022,28/03/2018,523,2,19600,5,1,1,7,High-Value,Potential Loyalists
78023,06/02/2017,938,1,1600,4,1,1,6,Mid-Value,Potential Loyalists
78024,06/02/2017,938,1,4656,4,1,1,6,Mid-Value,Potential Loyalists
78025,06/03/2017,910,1,1500,4,1,1,6,Mid-Value,Potential Loyalists
78026,06/03/2017,910,1,1500,4,1,1,6,Mid-Value,Potential Loyalists
78027,06/03/2017,910,1,7250,4,1,1,6,Mid-Value,Potential Loyalists
78028,01/04/2017,884,2,8400,4,1,1,6,Mid-Value,Potential Loyalists
78029,22/02/2017,922,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78030,14/02/2017,930,1,1674.2,4,1,1,6,Mid-Value,Potential Loyalists
78032,20/04/2017,865,2,11500,4,1,1,6,Mid-Value,Potential Loyalists
78033,10/02/2017,934,1,1800,4,1,1,6,Mid-Value,Potential Loyalists
78034,18/07/2017,776,2,40000,4,1,1,6,Mid-Value,Potential Loyalists
78035,10/02/2017,934,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78036,19/01/2017,956,1,14784.13,4,1,1,6,Mid-Value,Potential Loyalists
78037,23/05/2017,832,2,15000,4,1,1,6,Mid-Value,Potential Loyalists
78038,31/03/2017,885,1,5281.07,4,1,1,6,Mid-Value,Potential Loyalists
78039,20/10/2018,317,4,32164.5,5,1,1,7,High-Value,Potential Loyalists
78040,01/10/2017,701,2,25000,4,1,1,6,Mid-Value,Potential Loyalists
78041,11/05/2017,844,2,24000,4,1,1,6,Mid-Value,Potential Loyalists
78045,12/05/2017,843,2,40000,4,1,1,6,Mid-Value,Potential Loyalists
78046,15/06/2017,809,3,30500,4,1,1,6,Mid-Value,Potential Loyalists
78053,10/05/2017,845,1,12500,4,1,1,6,Mid-Value,Potential Loyalists
78055,12/05/2017,843,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78056,15/05/2017,840,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78057,16/05/2017,839,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78058,16/05/2017,839,1,20000,4,1,1,6,Mid-Value,Potential Loyalists
78060,16/05/2017,839,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78065,22/05/2017,833,3,16300,4,1,1,6,Mid-Value,Potential Loyalists
78066,18/05/2017,837,4,47580,4,1,1,6,Mid-Value,Potential Loyalists
78067,18/05/2017,837,2,20000,4,1,1,6,Mid-Value,Potential Loyalists
78068,19/11/2018,287,3,15000,5,1,1,7,High-Value,Potential Loyalists
78069,22/05/2019,103,1,10000,5,1,1,7,High-Value,Potential Loyalists
78070,17/05/2017,838,2,18731.92,4,1,1,6,Mid-Value,Potential Loyalists
78074,19/05/2017,836,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78076,02/06/2017,822,2,30000,4,1,1,6,Mid-Value,Potential Loyalists
78077,18/05/2017,837,1,12500,4,1,1,6,Mid-Value,Potential Loyalists
78080,22/05/2017,833,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78081,22/05/2017,833,1,20000,4,1,1,6,Mid-Value,Potential Loyalists
78082,22/05/2017,833,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78085,21/05/2017,834,1,14999,4,1,1,6,Mid-Value,Potential Loyalists
78087,25/05/2017,830,2,15178.8,4,1,1,6,Mid-Value,Potential Loyalists
78089,13/05/2019,112,5,60000,5,1,1,7,High-Value,Potential Loyalists
78090,05/06/2017,819,3,29000,4,1,1,6,Mid-Value,Potential Loyalists
78092,25/05/2017,830,2,20000,4,1,1,6,Mid-Value,Potential Loyalists
78094,24/05/2017,831,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78095,25/05/2017,830,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78098,26/05/2017,829,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78099,26/05/2017,829,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78100,30/05/2017,825,1,20000,4,1,1,6,Mid-Value,Potential Loyalists
78101,26/05/2017,829,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78104,06/06/2017,818,2,30000,4,1,1,6,Mid-Value,Potential Loyalists
78109,31/05/2017,824,1,20000,4,1,1,6,Mid-Value,Potential Loyalists
78110,31/05/2017,824,1,15000,4,1,1,6,Mid-Value,Potential Loyalists
78111,01/06/2017,823,1,15000,4,1,1,6,Mid-Value,Potential Loyalists
78113,02/06/2017,822,2,20000,4,1,1,6,Mid-Value,Potential Loyalists
78114,02/06/2017,822,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78115,02/06/2017,822,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78116,02/06/2017,822,1,8000,4,1,1,6,Mid-Value,Potential Loyalists
78117,05/06/2017,819,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78120,06/06/2017,818,2,12500,4,1,1,6,Mid-Value,Potential Loyalists
78126,02/06/2017,822,1,8000,4,1,1,6,Mid-Value,Potential Loyalists
78127,02/06/2017,822,1,14000,4,1,1,6,Mid-Value,Potential Loyalists
78129,30/03/2017,886,1,1800,4,1,1,6,Mid-Value,Potential Loyalists
78130,01/04/2017,884,1,8700,4,1,1,6,Mid-Value,Potential Loyalists
78131,10/04/2017,875,1,2500,4,1,1,6,Mid-Value,Potential Loyalists
78132,10/04/2017,875,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78133,07/04/2017,878,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78135,24/04/2017,861,1,8000,4,1,1,6,Mid-Value,Potential Loyalists
78136,03/04/2017,882,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78137,05/05/2017,850,1,15000,4,1,1,6,Mid-Value,Potential Loyalists
78142,04/05/2017,851,1,11667,4,1,1,6,Mid-Value,Potential Loyalists
78144,27/04/2017,858,1,3750,4,1,1,6,Mid-Value,Potential Loyalists
78147,25/04/2017,860,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78163,10/04/2017,875,1,3000,4,1,1,6,Mid-Value,Potential Loyalists
78164,25/04/2017,860,1,20000,4,1,1,6,Mid-Value,Potential Loyalists
78170,20/02/2017,924,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78174,23/02/2017,921,1,17500,4,1,1,6,Mid-Value,Potential Loyalists
78175,10/04/2019,145,3,40000,5,1,1,7,High-Value,Potential Loyalists
78176,20/03/2017,896,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78177,29/03/2017,887,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78182,08/06/2017,816,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78183,08/06/2017,816,1,20000,4,1,1,6,Mid-Value,Potential Loyalists
78184,08/06/2017,816,1,20000,4,1,1,6,Mid-Value,Potential Loyalists
78185,08/06/2017,816,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78186,08/06/2017,816,1,21247.09,4,1,1,6,Mid-Value,Potential Loyalists
78191,09/03/2019,177,2,3577,5,1,1,7,High-Value,Potential Loyalists
78195,05/05/2017,850,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78196,06/06/2017,818,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78200,25/04/2017,860,1,15000,4,1,1,6,Mid-Value,Potential Loyalists
78201,07/06/2017,817,1,9000,4,1,1,6,Mid-Value,Potential Loyalists
78202,26/03/2018,525,2,18000,5,1,1,7,High-Value,Potential Loyalists
78203,22/05/2017,833,1,18639.94,4,1,1,6,Mid-Value,Potential Loyalists
78204,15/05/2017,840,1,3045.83,4,1,1,6,Mid-Value,Potential Loyalists
78205,22/05/2017,833,1,21500,4,1,1,6,Mid-Value,Potential Loyalists
78206,09/05/2017,846,1,15000,4,1,1,6,Mid-Value,Potential Loyalists
78207,04/05/2017,851,1,1000,4,1,1,6,Mid-Value,Potential Loyalists
78208,08/05/2017,847,1,500,4,1,1,6,Mid-Value,Potential Loyalists
78209,09/05/2017,846,1,500,4,1,1,6,Mid-Value,Potential Loyalists
78210,10/05/2017,845,1,500,4,1,1,6,Mid-Value,Potential Loyalists
78211,11/05/2017,844,1,500,4,1,1,6,Mid-Value,Potential Loyalists
78212,14/05/2017,841,1,500,4,1,1,6,Mid-Value,Potential Loyalists
78213,11/05/2017,844,1,500,4,1,1,6,Mid-Value,Potential Loyalists
78214,18/05/2017,837,1,500,4,1,1,6,Mid-Value,Potential Loyalists
78215,22/05/2017,833,1,500,4,1,1,6,Mid-Value,Potential Loyalists
78216,17/05/2017,838,1,500,4,1,1,6,Mid-Value,Potential Loyalists
78217,17/05/2017,838,1,1000,4,1,1,6,Mid-Value,Potential Loyalists
78218,24/05/2017,831,1,500,4,1,1,6,Mid-Value,Potential Loyalists
78219,22/05/2017,833,1,1000,4,1,1,6,Mid-Value,Potential Loyalists
78220,13/06/2017,811,1,500,4,1,1,6,Mid-Value,Potential Loyalists
78221,13/06/2017,811,1,500,4,1,1,6,Mid-Value,Potential Loyalists
78222,30/05/2017,825,1,1000,4,1,1,6,Mid-Value,Potential Loyalists
78223,25/05/2017,830,1,500,4,1,1,6,Mid-Value,Potential Loyalists
78229,30/04/2017,855,1,3000,4,1,1,6,Mid-Value,Potential Loyalists
78230,19/06/2017,805,1,1000,4,1,1,6,Mid-Value,Potential Loyalists
78649,18/04/2017,867,1,1000,4,1,1,6,Mid-Value,Potential Loyalists
78650,03/05/2017,852,1,500,4,1,1,6,Mid-Value,Potential Loyalists
78651,22/04/2017,863,1,750,4,1,1,6,Mid-Value,Potential Loyalists
78652,18/04/2017,867,1,1000,4,1,1,6,Mid-Value,Potential Loyalists
78653,18/04/2017,867,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78654,23/04/2017,862,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78655,18/04/2017,867,1,1000,4,1,1,6,Mid-Value,Potential Loyalists
78656,19/04/2017,866,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78657,18/04/2017,867,1,1000,4,1,1,6,Mid-Value,Potential Loyalists
78658,22/04/2017,863,1,1000,4,1,1,6,Mid-Value,Potential Loyalists
78659,05/05/2017,850,1,1500,4,1,1,6,Mid-Value,Potential Loyalists
78660,01/09/2017,731,2,4000,4,1,1,6,Mid-Value,Potential Loyalists
78661,05/07/2017,789,2,6192.48,4,1,1,6,Mid-Value,Potential Loyalists
78662,23/06/2017,801,2,1710,4,1,1,6,Mid-Value,Potential Loyalists
78663,27/04/2017,858,1,17641.37,4,1,1,6,Mid-Value,Potential Loyalists
78664,05/04/2018,515,6,44973,5,1,1,7,High-Value,Potential Loyalists
78665,12/11/2018,294,2,22000,5,1,1,7,High-Value,Potential Loyalists
78666,27/04/2017,858,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78667,26/04/2017,859,1,2500,4,1,1,6,Mid-Value,Potential Loyalists
78668,01/06/2017,823,2,4200,4,1,1,6,Mid-Value,Potential Loyalists
78669,04/06/2017,820,1,2600,4,1,1,6,Mid-Value,Potential Loyalists
78670,30/04/2019,125,7,85748.62,5,1,1,7,High-Value,Potential Loyalists
78671,22/05/2017,833,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78672,04/12/2017,637,2,9750,5,1,1,7,High-Value,Potential Loyalists
78673,23/02/2018,556,3,17500,5,1,1,7,High-Value,Potential Loyalists
78674,10/03/2018,541,2,4000,5,1,1,7,High-Value,Potential Loyalists
78675,21/04/2017,864,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78677,31/05/2017,824,1,3000,4,1,1,6,Mid-Value,Potential Loyalists
78678,02/06/2017,822,2,10000,4,1,1,6,Mid-Value,Potential Loyalists
78679,18/05/2017,837,1,2520,4,1,1,6,Mid-Value,Potential Loyalists
78680,02/12/2017,639,2,3303.96,5,1,1,7,High-Value,Potential Loyalists
78681,26/04/2017,859,1,7501,4,1,1,6,Mid-Value,Potential Loyalists
78682,28/06/2017,796,1,1750,4,1,1,6,Mid-Value,Potential Loyalists
78683,08/05/2017,847,1,1584,4,1,1,6,Mid-Value,Potential Loyalists
78684,25/05/2017,830,1,4500,4,1,1,6,Mid-Value,Potential Loyalists
78685,16/05/2017,839,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78686,05/06/2017,819,2,4000,4,1,1,6,Mid-Value,Potential Loyalists
78687,26/04/2017,859,1,3000,4,1,1,6,Mid-Value,Potential Loyalists
78688,02/06/2017,822,1,2700,4,1,1,6,Mid-Value,Potential Loyalists
78689,01/05/2017,854,1,8000,4,1,1,6,Mid-Value,Potential Loyalists
78690,18/04/2017,867,1,3900,4,1,1,6,Mid-Value,Potential Loyalists
78691,19/04/2017,866,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78692,11/05/2017,844,2,7000,4,1,1,6,Mid-Value,Potential Loyalists
78693,03/05/2017,852,1,3000,4,1,1,6,Mid-Value,Potential Loyalists
78694,02/06/2017,822,3,7000,4,1,1,6,Mid-Value,Potential Loyalists
78695,24/04/2017,861,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78696,04/02/2019,210,4,45000,5,1,1,7,High-Value,Potential Loyalists
78697,19/04/2017,866,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78698,26/04/2017,859,1,3000,4,1,1,6,Mid-Value,Potential Loyalists
78699,19/05/2017,836,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78700,18/04/2017,867,1,6000,4,1,1,6,Mid-Value,Potential Loyalists
78701,23/05/2017,832,1,15000,4,1,1,6,Mid-Value,Potential Loyalists
78702,02/05/2017,853,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78703,28/06/2017,796,1,1526.44,4,1,1,6,Mid-Value,Potential Loyalists
78704,02/05/2017,853,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78705,27/04/2017,858,1,3000,4,1,1,6,Mid-Value,Potential Loyalists
78706,25/05/2017,830,1,2550,4,1,1,6,Mid-Value,Potential Loyalists
78707,15/06/2017,809,1,1600,4,1,1,6,Mid-Value,Potential Loyalists
78708,21/04/2017,864,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78709,01/06/2017,823,1,2250,4,1,1,6,Mid-Value,Potential Loyalists
78710,24/04/2017,861,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78711,28/04/2017,857,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78712,26/05/2017,829,2,15000,4,1,1,6,Mid-Value,Potential Loyalists
78713,16/05/2017,839,1,2500,4,1,1,6,Mid-Value,Potential Loyalists
78715,27/04/2017,858,1,15000,4,1,1,6,Mid-Value,Potential Loyalists
78716,16/06/2017,808,1,1595,4,1,1,6,Mid-Value,Potential Loyalists
78717,18/05/2017,837,1,3250,4,1,1,6,Mid-Value,Potential Loyalists
78718,19/04/2017,866,2,4000,4,1,1,6,Mid-Value,Potential Loyalists
78719,31/05/2017,824,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78720,29/04/2019,126,6,37203.43,5,1,1,7,High-Value,Potential Loyalists
78721,08/05/2017,847,1,4000,4,1,1,6,Mid-Value,Potential Loyalists
78722,26/04/2017,859,1,2500,4,1,1,6,Mid-Value,Potential Loyalists
78723,19/04/2017,866,1,2500,4,1,1,6,Mid-Value,Potential Loyalists
78724,21/06/2019,73,3,25500,5,1,1,7,High-Value,Potential Loyalists
78725,24/04/2017,861,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78726,23/06/2017,801,1,1530,4,1,1,6,Mid-Value,Potential Loyalists
78727,06/06/2017,818,1,2500,4,1,1,6,Mid-Value,Potential Loyalists
78728,25/04/2017,860,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78729,30/05/2017,825,1,18500,4,1,1,6,Mid-Value,Potential Loyalists
78730,18/04/2017,867,2,9700,4,1,1,6,Mid-Value,Potential Loyalists
78731,06/06/2017,818,1,8150,4,1,1,6,Mid-Value,Potential Loyalists
78732,08/05/2017,847,1,3000,4,1,1,6,Mid-Value,Potential Loyalists
78733,03/05/2019,122,4,23805,5,1,1,7,High-Value,Potential Loyalists
78734,08/05/2017,847,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78735,10/06/2019,84,4,13000,5,1,1,7,High-Value,Potential Loyalists
78736,19/04/2017,866,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78737,28/04/2017,857,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78738,02/06/2017,822,1,1785,4,1,1,6,Mid-Value,Potential Loyalists
78739,04/05/2017,851,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78740,25/05/2017,830,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78741,08/05/2017,847,1,2700,4,1,1,6,Mid-Value,Potential Loyalists
78742,02/06/2017,822,1,2480,4,1,1,6,Mid-Value,Potential Loyalists
78743,21/04/2017,864,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78744,28/05/2017,827,5,29000,4,1,1,6,Mid-Value,Potential Loyalists
78745,25/04/2017,860,1,3000,4,1,1,6,Mid-Value,Potential Loyalists
78746,27/04/2017,858,1,2500,4,1,1,6,Mid-Value,Potential Loyalists
78747,30/06/2017,794,1,2238.37,4,1,1,6,Mid-Value,Potential Loyalists
78748,01/09/2017,731,2,3372,4,1,1,6,Mid-Value,Potential Loyalists
78749,31/05/2017,824,2,11500,4,1,1,6,Mid-Value,Potential Loyalists
78751,11/05/2017,844,2,5000,4,1,1,6,Mid-Value,Potential Loyalists
78752,20/04/2017,865,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78753,21/04/2017,864,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78754,08/05/2017,847,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78755,15/05/2017,840,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78756,28/04/2017,857,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78766,31/05/2017,824,1,3000,4,1,1,6,Mid-Value,Potential Loyalists
78767,19/04/2017,866,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78768,08/05/2017,847,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78769,24/06/2019,70,6,42892.9,5,1,1,7,High-Value,Potential Loyalists
78770,02/06/2017,822,1,2630,4,1,1,6,Mid-Value,Potential Loyalists
78771,12/04/2017,873,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78772,21/04/2017,864,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78773,01/06/2017,823,2,4165,4,1,1,6,Mid-Value,Potential Loyalists
78774,20/04/2017,865,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78775,01/05/2017,854,1,1600,4,1,1,6,Mid-Value,Potential Loyalists
78776,30/05/2017,825,1,1800,4,1,1,6,Mid-Value,Potential Loyalists
78777,08/05/2017,847,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78778,09/05/2017,846,1,1600,4,1,1,6,Mid-Value,Potential Loyalists
78779,05/06/2017,819,1,1783,4,1,1,6,Mid-Value,Potential Loyalists
78780,27/11/2017,644,2,15000,5,1,1,7,High-Value,Potential Loyalists
78781,02/06/2017,822,1,3100,4,1,1,6,Mid-Value,Potential Loyalists
78782,04/12/2018,272,7,46427.6,5,1,1,7,High-Value,Potential Loyalists
78783,18/09/2018,349,4,28000,5,1,1,7,High-Value,Potential Loyalists
78784,26/04/2017,859,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78785,02/05/2017,853,1,3000,4,1,1,6,Mid-Value,Potential Loyalists
78786,25/04/2017,860,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78787,26/05/2017,829,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78788,31/05/2017,824,4,12000,4,1,1,6,Mid-Value,Potential Loyalists
78789,30/05/2017,825,1,15000,4,1,1,6,Mid-Value,Potential Loyalists
78790,22/05/2017,833,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78791,21/08/2018,377,2,7000,5,1,1,7,High-Value,Potential Loyalists
78792,01/04/2017,884,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78793,26/05/2017,829,1,4800,4,1,1,6,Mid-Value,Potential Loyalists
78794,30/11/2016,1006,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78795,07/07/2017,787,17,95500,4,1,1,6,Mid-Value,Potential Loyalists
78796,25/05/2017,830,1,2500,4,1,1,6,Mid-Value,Potential Loyalists
78797,23/05/2017,832,1,3000,4,1,1,6,Mid-Value,Potential Loyalists
78800,31/05/2017,824,1,4000,4,1,1,6,Mid-Value,Potential Loyalists
78801,02/06/2017,822,1,3550,4,1,1,6,Mid-Value,Potential Loyalists
78802,20/09/2017,712,2,3473,4,1,1,6,Mid-Value,Potential Loyalists
78803,07/06/2017,817,2,5000,4,1,1,6,Mid-Value,Potential Loyalists
78804,02/05/2017,853,1,12500,4,1,1,6,Mid-Value,Potential Loyalists
78805,10/05/2017,845,2,4000,4,1,1,6,Mid-Value,Potential Loyalists
78806,12/05/2017,843,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78808,29/04/2017,856,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78809,15/01/2018,595,2,15000,5,1,1,7,High-Value,Potential Loyalists
78810,31/12/2018,245,3,25400,5,1,1,7,High-Value,Potential Loyalists
78811,29/06/2017,795,2,15000,4,1,1,6,Mid-Value,Potential Loyalists
78812,02/05/2017,853,1,3000,4,1,1,6,Mid-Value,Potential Loyalists
78814,19/05/2017,836,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78815,19/04/2017,866,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78816,18/01/2018,592,2,4400,5,1,1,7,High-Value,Potential Loyalists
78818,30/05/2017,825,2,10000,4,1,1,6,Mid-Value,Potential Loyalists
78819,27/04/2017,858,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78820,01/06/2017,823,1,1625,4,1,1,6,Mid-Value,Potential Loyalists
78821,17/05/2017,838,1,1500,4,1,1,6,Mid-Value,Potential Loyalists
78822,25/05/2017,830,1,1620,4,1,1,6,Mid-Value,Potential Loyalists
78823,05/05/2017,850,1,1500,4,1,1,6,Mid-Value,Potential Loyalists
78824,30/06/2017,794,1,3371.04,4,1,1,6,Mid-Value,Potential Loyalists
78826,30/06/2017,794,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78827,03/05/2017,852,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78829,19/04/2017,866,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78830,23/05/2017,832,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78831,09/05/2017,846,1,4680,4,1,1,6,Mid-Value,Potential Loyalists
78832,06/06/2017,818,3,7700,4,1,1,6,Mid-Value,Potential Loyalists
78833,30/06/2017,794,1,3000,4,1,1,6,Mid-Value,Potential Loyalists
78834,18/05/2017,837,2,3280,4,1,1,6,Mid-Value,Potential Loyalists
78838,30/06/2017,794,1,1396.8,4,1,1,6,Mid-Value,Potential Loyalists
78839,29/11/2018,277,4,22000,5,1,1,7,High-Value,Potential Loyalists
78840,31/05/2017,824,2,5000,4,1,1,6,Mid-Value,Potential Loyalists
78841,11/05/2017,844,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78843,12/07/2018,417,1,9876.24,5,1,1,7,High-Value,Potential Loyalists
78849,25/05/2017,830,2,10000,4,1,1,6,Mid-Value,Potential Loyalists
78850,19/05/2017,836,5,23000,4,1,1,6,Mid-Value,Potential Loyalists
78852,02/05/2017,853,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78853,27/04/2017,858,1,4000,4,1,1,6,Mid-Value,Potential Loyalists
78854,28/04/2017,857,1,4000,4,1,1,6,Mid-Value,Potential Loyalists
78855,02/05/2017,853,1,1700,4,1,1,6,Mid-Value,Potential Loyalists
78856,15/06/2017,809,1,3000,4,1,1,6,Mid-Value,Potential Loyalists
78857,27/04/2017,858,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78858,15/06/2017,809,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78860,28/04/2017,857,1,2000,4,1,1,6,Mid-Value,Potential Loyalists
78861,28/04/2017,857,1,3000,4,1,1,6,Mid-Value,Potential Loyalists
78862,30/04/2017,855,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78863,01/06/2017,823,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78864,02/05/2017,853,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
78865,24/04/2017,861,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78867,26/06/2017,798,1,7000,4,1,1,6,Mid-Value,Potential Loyalists
78868,20/04/2017,865,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78869,26/06/2019,68,2,10000,5,1,1,7,High-Value,Potential Loyalists
78871,29/06/2017,795,1,3445,4,1,1,6,Mid-Value,Potential Loyalists
78872,26/04/2017,859,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78874,20/06/2017,804,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78875,20/04/2017,865,1,5000,4,1,1,6,Mid-Value,Potential Loyalists
78876,27/04/2017,858,1,15000,4,1,1,6,Mid-Value,Potential Loyalists
78877,28/04/2017,857,1,3000,4,1,1,6,Mid-Value,Potential Loyalists
